"","gene","p_value"
"35319","226062_x_at",0.346268440941776
"35320","226063_at",0.012959980178381
"35321","226064_s_at",0.00955742975090272
"35322","226065_at",2.80902973834164e-05
"35323","226066_at",0.660579054553224
"35324","226067_at",0.105901458916532
"35325","226068_at",0.000101653516760562
"35326","226069_at",0.00016987363391696
"35327","226070_at",0.668263503823961
"35328","226071_at",2.93947724452843e-07
"35329","226072_at",0.0868555748257819
"35330","226073_at",2.45598345326396e-09
"35331","226074_at",0.652568801314633
"35332","226075_at",0.0044101334072173
"35333","226076_s_at",4.64604336408293e-05
"35334","226077_at",0.0581394333292303
"35335","226078_at",0.121040589701641
"35336","226079_at",0.531790244603499
"35337","226080_at",0.598044909662639
"35338","226081_at",6.26681701508721e-05
"35339","226082_s_at",0.224604501883365
"35340","226083_at",0.213106923817949
"35341","226084_at",0.00146931395458449
"35342","226085_at",0.0189096848245922
"35343","226086_at",8.85863515812204e-17
"35344","226087_at",0.0404316336130957
"35345","226088_at",0.000797692889238395
"35346","226089_at",0.000744711956003856
"35347","226090_x_at",0.0229168096553254
"35348","226091_s_at",0.353074109005789
"35349","226092_at",0.0486968310432348
"35350","226093_at",0.000219000591127703
"35351","226094_at",0.0314396197972307
"35352","226095_s_at",0.375147123529236
"35353","226096_at",6.80648112214785e-09
"35354","226097_at",1.02844248361878e-05
"35355","226098_at",0.830424715049205
"35356","226099_at",0.00773820211198512
"35357","226100_at",0.119387422838665
"35358","226101_at",5.39491041739425e-08
"35359","226102_at",2.55386749285782e-05
"35360","226103_at",0.0685549282237315
"35361","226104_at",0.0182156412762304
"35362","226105_at",0.0997313733485336
"35363","226106_at",0.11189926782098
"35364","226107_at",0.587811699258493
"35365","226108_at",0.187354110515063
"35366","226109_at",0.710211620042057
"35367","226110_at",0.176485102058381
"35368","226111_s_at",0.185953999339011
"35369","226112_at",0.0254804058962857
"35370","226113_at",0.662853024629695
"35371","226114_at",0.0703690878091001
"35372","226115_at",0.268827407613464
"35373","226116_at",0.0735711949015489
"35374","226117_at",0.00116885103391503
"35375","226118_at",0.0257240146042153
"35376","226119_at",0.474650048340852
"35377","226120_at",0.000942091651170471
"35378","226121_at",0.186318253159939
"35379","226122_at",0.0175184160881172
"35380","226123_at",0.00674713457763741
"35381","226124_at",3.1034616508733e-06
"35382","226125_at",0.170998860101028
"35383","226126_at",0.00316416976162306
"35384","226127_at",0.0176104642226206
"35385","226128_at",0.0113720185728326
"35386","226129_at",0.0209048835402132
"35387","226130_at",0.0187919872278818
"35388","226131_s_at",0.000666392757185796
"35389","226132_s_at",0.238126513285301
"35390","226133_s_at",0.000209163864788999
"35391","226134_s_at",0.000370566863631308
"35392","226135_at",0.00668177737794721
"35393","226136_at",0.0713319144905911
"35394","226137_at",0.0227170223983785
"35395","226138_s_at",0.645488794283099
"35396","226139_at",2.0941261342694e-05
"35397","226140_s_at",0.664582053008334
"35398","226141_at",0.00396260773231406
"35399","226142_at",4.9152832449782e-05
"35400","226143_at",0.906511694469009
"35401","226144_at",3.12692526857911e-06
"35402","226145_s_at",8.12437375926899e-07
"35403","226146_at",0.619468641491096
"35404","226147_s_at",0.00540628061036499
"35405","226148_at",0.00389250587220716
"35406","226149_at",0.0611820616290823
"35407","226150_at",1.64410628697059e-06
"35408","226151_x_at",0.00028811148574312
"35409","226152_at",8.52339740518239e-06
"35410","226153_s_at",0.335433556118042
"35411","226154_at",2.23691893753516e-07
"35412","226155_at",3.68333804779812e-05
"35413","226156_at",0.718269286083551
"35414","226157_at",0.0248968423781549
"35415","226158_at",0.18489046782038
"35416","226159_at",0.272655404694177
"35417","226160_at",9.68973581022274e-07
"35418","226161_at",2.96173484962308e-08
"35419","226162_at",0.188161887062108
"35420","226163_at",2.84058032146789e-05
"35421","226164_x_at",0.00015186028568063
"35422","226165_at",0.00181325626298085
"35423","226166_x_at",5.05608432580709e-08
"35424","226167_at",2.33165151280371e-07
"35425","226168_at",0.0178015760268267
"35426","226169_at",0.0197012961990263
"35427","226170_at",0.0670251902759301
"35428","226171_at",0.598722113696076
"35429","226172_at",0.9686600561393
"35430","226173_at",0.0121554885310836
"35431","226174_at",0.0578253681706693
"35432","226175_at",0.00012009418507854
"35433","226176_s_at",0.48804552011221
"35434","226177_at",0.355731813058785
"35435","226178_at",0.00221759526917005
"35436","226179_at",0.985607139456285
"35437","226180_at",0.000962864631502238
"35438","226181_at",0.274986097898508
"35439","226182_s_at",0.00818711752826507
"35440","226183_at",4.92258740707599e-12
"35441","226184_at",0.350718011378066
"35442","226185_at",1.8697378360258e-13
"35443","226186_at",2.31037221370708e-09
"35444","226187_at",0.00601553440013547
"35445","226188_at",0.00133203872121934
"35446","226189_at",0.00304288795410361
"35447","226190_at",0.0216626345689288
"35448","226191_at",0.284040589242445
"35449","226192_at",0.126398134963275
"35450","226193_x_at",0.26964847222257
"35451","226194_at",0.14645406913385
"35452","226195_at",0.154654869549191
"35453","226196_s_at",0.00370353318229603
"35454","226197_at",0.0178027022139489
"35455","226198_at",2.623915576431e-15
"35456","226199_at",0.275400682870965
"35457","226200_at",0.309881230839851
"35458","226201_at",0.042984159036589
"35459","226202_at",0.0619262791674302
"35460","226203_at",2.25794352711132e-05
"35461","226204_at",3.52338429862993e-05
"35462","226205_at",0.000159820469228386
"35463","226206_at",2.77819194155553e-05
"35464","226207_at",0.0283591720176209
"35465","226208_at",0.320340839931838
"35466","226209_at",0.721533513142338
"35467","226210_s_at",0.00113065015749907
"35468","226211_at",0.316883475403533
"35469","226212_s_at",0.109551414586126
"35470","226213_at",0.00405983332014021
"35471","226214_at",3.05167079115172e-06
"35472","226215_s_at",0.0142319602657285
"35473","226216_at",0.28761274212179
"35474","226217_at",0.000108062863661502
"35475","226218_at",5.30130413433536e-05
"35476","226219_at",0.00285907088251827
"35477","226220_at",0.244219832990776
"35478","226221_at",0.324100245056018
"35479","226222_at",0.488240993115256
"35480","226223_at",0.0484847364505837
"35481","226224_at",0.0737436883975329
"35482","226225_at",0.110992234708464
"35483","226226_at",0.49316534757765
"35484","226227_x_at",0.136192879072875
"35485","226228_at",2.25272821955773e-05
"35486","226229_s_at",1.94851005296874e-05
"35487","226230_at",0.361415597741422
"35488","226231_at",9.05380516611334e-05
"35489","226232_at",0.0427619934609406
"35490","226233_at",0.224780663716032
"35491","226234_at",0.0330260698627431
"35492","226235_at",0.115423327405049
"35493","226236_at",0.096886508900723
"35494","226237_at",3.01502423572648e-06
"35495","226238_at",0.0744144597218594
"35496","226239_at",0.08145145831147
"35497","226240_at",0.219940356844331
"35498","226241_s_at",0.129927040542954
"35499","226242_at",0.0157978082944685
"35500","226243_at",0.278460818838872
"35501","226244_at",0.0454711564146635
"35502","226245_at",4.84046613578852e-05
"35503","226246_at",0.000516393176083758
"35504","226247_at",0.000692260194156835
"35505","226248_s_at",0.0206914595078994
"35506","226249_at",1.1930946749421e-05
"35507","226250_at",0.0434706906338487
"35508","226251_at",0.000330533252462514
"35509","226252_at",0.00192810304080557
"35510","226253_at",0.422788560032788
"35511","226254_s_at",1.57565952121814e-05
"35512","226255_at",0.00168076853194995
"35513","226256_at",0.214938355069886
"35514","226257_x_at",0.0398504715144495
"35515","226258_at",4.64411549888354e-07
"35516","226259_at",0.00172565364797147
"35517","226260_x_at",0.0271155212903462
"35518","226261_at",0.000742630687833128
"35519","226262_at",0.972741480514381
"35520","226263_at",0.0673633996667182
"35521","226264_at",2.80659913006809e-06
"35522","226265_at",3.97257908818817e-05
"35523","226266_at",0.245389180984307
"35524","226267_at",0.00580452818198426
"35525","226268_at",0.185236161870147
"35526","226269_at",2.16672743521756e-08
"35527","226270_at",0.722373638221771
"35528","226271_at",0.00178270989813333
"35529","226272_at",0.913411939023079
"35530","226273_at",0.391363893851719
"35531","226274_at",0.201957691623014
"35532","226275_at",3.34811836504691e-05
"35533","226276_at",0.000979332254902243
"35534","226277_at",1.14229921866731e-05
"35535","226278_at",0.066893676794914
"35536","226279_at",1.77655613412227e-06
"35537","226280_at",0.0294992058182483
"35538","226281_at",0.0250481450816315
"35539","226282_at",0.00521579155907461
"35540","226283_at",0.0157255760463565
"35541","226284_at",0.234820178117703
"35542","226285_at",0.0175028541777828
"35543","226286_at",0.258278679892993
"35544","226287_at",0.190494147526462
"35545","226288_s_at",3.55698988991405e-05
"35546","226289_at",0.428866696941468
"35547","226290_at",0.277494372616954
"35548","226291_at",0.0764895139779934
"35549","226292_at",0.0764037945177598
"35550","226293_at",0.782791987479049
"35551","226294_x_at",0.0806125040383446
"35552","226295_at",0.914751346196701
"35553","226296_s_at",0.0785561402339806
"35554","226297_at",0.978181595568689
"35555","226298_at",0.274988503675213
"35556","226299_at",0.00276068623676402
"35557","226300_at",0.130609286093753
"35558","226301_at",0.514692768300858
"35559","226302_at",0.715422919296093
"35560","226303_at",0.00473310677570643
"35561","226304_at",0.584185515291216
"35562","226305_at",4.56901690830555e-11
"35563","226306_at",7.29068826496334e-06
"35564","226307_at",0.602790711913108
"35565","226308_at",0.00769884723516019
"35566","226309_at",0.0863093647246042
"35567","226310_at",0.337584041829889
"35568","226311_at",1.69034279192882e-07
"35569","226312_at",0.0692469349973852
"35570","226313_at",1.16074991343143e-05
"35571","226314_at",3.35676598987461e-08
"35572","226315_at",0.040722313619533
"35573","226316_at",0.400498211778728
"35574","226317_at",0.224661861086227
"35575","226318_at",0.00249836786695356
"35576","226319_s_at",0.00927878875022566
"35577","226320_at",0.0425772067653193
"35578","226321_at",0.283607020443439
"35579","226322_at",1.47439117230556e-06
"35580","226323_at",0.0450702526092323
"35581","226324_s_at",0.000791911225105682
"35582","226325_at",0.00475677993968272
"35583","226326_at",0.0169975392013349
"35584","226327_at",0.82996919513082
"35585","226328_at",0.0168301833496005
"35586","226329_s_at",0.000226995458295106
"35587","226330_s_at",0.00483380983717494
"35588","226331_at",0.311271762464558
"35589","226332_at",0.0718403831952186
"35590","226333_at",0.0939399565832801
"35591","226334_s_at",0.212096467002186
"35592","226335_at",0.410198585678326
"35593","226336_at",0.104217742910926
"35594","226337_at",7.82841036699056e-05
"35595","226338_at",0.000860683567473865
"35596","226339_at",0.0903562309928884
"35597","226340_x_at",0.0200750793984854
"35598","226341_at",0.189664794544162
"35599","226342_at",0.0402054130911939
"35600","226343_at",0.00496244669157371
"35601","226344_at",0.0096974237723332
"35602","226345_at",0.857376279948857
"35603","226346_at",7.89789040785157e-12
"35604","226347_at",0.0670887609545182
"35605","226348_at",0.783818550782267
"35606","226349_at",0.476501281168338
"35607","226350_at",0.85204928375991
"35608","226351_at",0.270709656592819
"35609","226352_at",0.117492194540516
"35610","226353_at",7.80104572049411e-06
"35611","226354_at",0.843041407616579
"35612","226355_at",0.0407744170431254
"35613","226356_at",3.79231048493223e-07
"35614","226357_at",0.0309876012269746
"35615","226358_at",0.41402522812262
"35616","226359_at",0.580526317450252
"35617","226360_at",0.93750808316354
"35618","226361_at",0.226091267317164
"35619","226362_at",1.55821019214424e-05
"35620","226363_at",0.000832228672702364
"35621","226364_at",2.19942549252358e-06
"35622","226365_at",0.000180818746549167
"35623","226366_at",0.492034256631735
"35624","226367_at",0.00333788504603779
"35625","226368_at",0.0314230929829465
"35626","226369_at",0.490892821768566
"35627","226370_at",0.0687873014410769
"35628","226371_at",8.06000344136562e-06
"35629","226372_at",0.186987014908209
"35630","226373_at",7.57246410980451e-09
"35631","226374_at",0.148370899242623
"35632","226375_at",5.94881001354434e-07
"35633","226376_at",0.00428568152554579
"35634","226377_at",0.0387975251814946
"35635","226378_s_at",0.00188703486284517
"35636","226379_s_at",0.016862072073832
"35637","226380_at",5.6924520002846e-06
"35638","226381_at",0.0146937157686864
"35639","226382_at",2.34602556068948e-07
"35640","226383_at",0.291001341974839
"35641","226384_at",1.08918580651173e-06
"35642","226385_s_at",0.172760374738806
"35643","226386_at",0.0608635043996844
"35644","226387_at",0.0555277647504273
"35645","226388_at",6.25482976439353e-05
"35646","226389_s_at",0.120855577855412
"35647","226390_at",0.000620678284729932
"35648","226391_at",4.70136751773894e-05
"35649","226392_at",0.869712491511403
"35650","226393_at",1.68818450824485e-08
"35651","226394_at",0.224089934125314
"35652","226395_at",0.773180456170125
"35653","226396_at",0.820168251079153
"35654","226397_s_at",0.00280392919162697
"35655","226398_s_at",0.000484880256197743
"35656","226399_at",0.00152134677192795
"35657","226400_at",0.00156910183473553
"35658","226401_at",0.405446745630746
"35659","226402_at",0.238151424883669
"35660","226403_at",0.0095518960535517
"35661","226404_at",1.56458480771774e-07
"35662","226405_s_at",0.296655173315765
"35663","226406_at",0.43150474526182
"35664","226407_at",0.0524030105856751
"35665","226408_at",6.07565467441921e-09
"35666","226409_at",0.0319145285441738
"35667","226410_at",0.215542446263732
"35668","226411_at",7.32101371073962e-05
"35669","226412_at",0.40373433404893
"35670","226413_at",0.0678673840338197
"35671","226414_s_at",0.00484333266959923
"35672","226415_at",0.00320601503056967
"35673","226416_at",2.4917376982005e-10
"35674","226417_at",0.0253865403087037
"35675","226418_at",0.10115039490975
"35676","226419_s_at",0.413931988159436
"35677","226420_at",3.02936623540135e-05
"35678","226421_at",6.94160823181964e-06
"35679","226422_at",0.0362454021528248
"35680","226423_at",3.81889049818522e-08
"35681","226424_at",1.12156526886226e-05
"35682","226425_at",0.0114578023095236
"35683","226426_at",0.982336702953033
"35684","226427_s_at",0.0098257009154881
"35685","226428_at",0.00168795621627305
"35686","226429_at",0.69508967553
"35687","226430_at",0.0014697206304933
"35688","226431_at",0.735094545252244
"35689","226432_at",0.378862838400232
"35690","226433_at",3.20635476002441e-08
"35691","226434_at",0.00606741340832245
"35692","226435_at",0.00769852184875005
"35693","226436_at",0.00892860520898386
"35694","226437_at",0.311811973693953
"35695","226438_at",0.00573999922480556
"35696","226439_s_at",6.63642826093711e-06
"35697","226440_at",0.0119552149990627
"35698","226441_at",0.234669557750392
"35699","226442_at",0.0999611102321898
"35700","226443_at",5.51669014079375e-06
"35701","226444_at",0.00142938464590337
"35702","226445_s_at",0.335035504188766
"35703","226446_at",1.50695480798365e-06
"35704","226447_at",0.0172920144826835
"35705","226448_at",0.00321803337142571
"35706","226449_at",0.0236952072254818
"35707","226450_at",0.0162818358307323
"35708","226451_at",0.000255783221598284
"35709","226452_at",0.00178508366632364
"35710","226453_at",0.0163738927156952
"35711","226454_at",0.0571234754309778
"35712","226455_at",1.55468466858498e-06
"35713","226456_at",0.692273825873953
"35714","226457_at",0.240652613356456
"35715","226458_at",0.654221429652278
"35716","226459_at",0.00217239693183642
"35717","226460_at",4.76248644121257e-07
"35718","226461_at",0.000245523596760887
"35719","226462_at",7.49906866043012e-08
"35720","226463_at",4.11268861474604e-05
"35721","226464_at",0.789191328127892
"35722","226465_s_at",0.235623033612725
"35723","226466_s_at",0.000144240184331219
"35724","226467_at",0.00727103215778732
"35725","226468_at",0.0577742560404296
"35726","226469_s_at",0.000147117879648878
"35727","226470_at",4.25883508649568e-06
"35728","226471_at",0.890236202281027
"35729","226472_at",6.50857075711001e-05
"35730","226473_at",8.6186400373705e-10
"35731","226474_at",0.000253398184445271
"35732","226475_at",0.450751571363468
"35733","226476_s_at",0.112583530487758
"35734","226477_at",0.0291099046143676
"35735","226478_at",0.0313555525962726
"35736","226479_at",0.0608270457265561
"35737","226480_at",0.300001299336381
"35738","226481_at",0.99155103493805
"35739","226482_s_at",0.00176532709289784
"35740","226483_at",5.35052784447027e-05
"35741","226484_at",0.00612314992192201
"35742","226485_at",0.40832499774892
"35743","226486_at",0.00566331832330035
"35744","226487_at",0.020876643483253
"35745","226488_at",1.49306416750177e-06
"35746","226489_at",0.0269704826712404
"35747","226490_at",5.98608713748389e-06
"35748","226491_x_at",0.74029486301515
"35749","226492_at",0.172175285627033
"35750","226493_at",9.00963051128626e-05
"35751","226494_at",7.2369511658633e-06
"35752","226495_at",0.0290701666295187
"35753","226496_at",0.00643670170147703
"35754","226497_s_at",0.0747784983177828
"35755","226498_at",0.0284202605793133
"35756","226499_at",0.791345559371391
"35757","226500_at",6.05005298531958e-06
"35758","226501_at",0.00655755246667615
"35759","226502_at",0.000240969336978854
"35760","226503_at",0.00856447500573983
"35761","226504_at",0.000658151734654861
"35762","226505_x_at",0.0205421332984639
"35763","226506_at",0.0696534406723028
"35764","226507_at",1.92509646361784e-07
"35765","226508_at",0.594892760057405
"35766","226509_at",0.44073895805188
"35767","226510_at",2.89044661789211e-05
"35768","226511_at",0.00228438622773577
"35769","226512_at",0.89677263860942
"35770","226513_at",0.656131625186871
"35771","226514_at",0.500355033429669
"35772","226515_at",0.839257073462088
"35773","226516_at",0.000810970942564424
"35774","226517_at",0.965122009046939
"35775","226518_at",0.60727788233616
"35776","226519_s_at",3.16780531398568e-05
"35777","226520_at",0.11743139422064
"35778","226521_s_at",0.00368315659358408
"35779","226522_at",0.803915205962997
"35780","226523_at",0.899742973627035
"35781","226524_at",6.38447228185504e-05
"35782","226525_at",0.640319934285221
"35783","226526_s_at",0.201483096288555
"35784","226527_at",0.364853114276019
"35785","226528_at",0.285421246178021
"35786","226529_at",0.156093518378169
"35787","226530_at",0.00933123754044285
"35788","226531_at",0.0136671452328625
"35789","226532_at",0.00344650880939546
"35790","226533_at",0.322470092815751
"35791","226534_at",0.280907794764802
"35792","226535_at",0.00838118188687896
"35793","226536_at",0.00134863599801063
"35794","226537_at",0.0510579791624133
"35795","226538_at",0.513338367489463
"35796","226539_s_at",0.192382454278574
"35797","226540_at",0.0155912961092417
"35798","226541_at",0.000209545964394444
"35799","226542_at",0.000121752502002282
"35800","226543_at",1.76217733465644e-07
"35801","226544_x_at",1.33738530859167e-05
"35802","226545_at",0.000166497279301905
"35803","226546_at",0.00250538616377234
"35804","226547_at",0.0202372033993961
"35805","226548_at",0.000142424692902219
"35806","226549_at",0.000650225824543224
"35807","226550_at",3.10188786277678e-07
"35808","226551_at",8.5049897201873e-06
"35809","226552_at",0.522007117599206
"35810","226553_at",0.0753036403246013
"35811","226554_at",1.59883712933219e-08
"35812","226555_at",0.19371387016084
"35813","226556_at",0.178282520968552
"35814","226557_at",0.204021110715495
"35815","226558_at",0.361209007370846
"35816","226559_at",0.572804442924361
"35817","226560_at",5.16732370560042e-10
"35818","226561_at",0.909893577527988
"35819","226562_at",0.227340688899872
"35820","226563_at",2.35323220997362e-06
"35821","226564_at",0.785787347379802
"35822","226565_at",4.78868616979631e-08
"35823","226566_at",0.0249675912419868
"35824","226567_at",2.70160877657982e-05
"35825","226568_at",1.17483251776974e-06
"35826","226569_s_at",0.176066422096237
"35827","226570_at",0.30831351915193
"35828","226571_s_at",0.144429559772038
"35829","226572_at",5.21511254430458e-06
"35830","226573_at",7.92286682444271e-05
"35831","226574_at",7.12953750112798e-05
"35832","226575_at",0.00430111597930716
"35833","226576_at",4.15197959079889e-06
"35834","226577_at",0.337654219182273
"35835","226578_s_at",0.0932840670958892
"35836","226579_at",0.978772556953998
"35837","226580_at",0.000415580116607756
"35838","226581_at",0.000978586860297485
"35839","226582_at",1.48282257902275e-05
"35840","226583_at",1.45733565879063e-09
"35841","226584_s_at",0.246667770441416
"35842","226585_at",0.748803940819976
"35843","226586_at",0.739378888121416
"35844","226587_at",3.62139681673402e-08
"35845","226588_at",0.0286935267465281
"35846","226589_at",0.636983168340528
"35847","226590_at",2.8369443626997e-06
"35848","226591_at",7.21296566192433e-08
"35849","226592_at",0.00077035243132085
"35850","226594_at",0.430287162397209
"35851","226595_at",0.0835353716788035
"35852","226596_x_at",0.114158135297917
"35853","226597_at",6.35642030863745e-05
"35854","226598_s_at",0.0988663378365991
"35855","226599_at",0.0276628971416691
"35856","226600_at",0.107603736123169
"35857","226601_at",0.000683735235097508
"35858","226602_s_at",4.6646235985162e-08
"35859","226603_at",1.26404377586167e-06
"35860","226604_at",0.00534821298052798
"35861","226605_at",4.54240577142348e-08
"35862","226606_s_at",7.71412530057852e-06
"35863","226607_at",4.81302774825618e-05
"35864","226608_at",0.0573381479969715
"35865","226609_at",0.633958920270211
"35866","226610_at",0.672677295994691
"35867","226611_s_at",0.768887333113539
"35868","226612_at",8.59380336771426e-10
"35869","226613_at",0.094914219205601
"35870","226614_s_at",0.091574769566259
"35871","226615_at",0.048459442237041
"35872","226616_s_at",0.0144429226541468
"35873","226617_at",0.343463004838751
"35874","226618_at",5.38360616214102e-08
"35875","226619_at",7.25894394298e-06
"35876","226620_x_at",0.266921141285857
"35877","226621_at",0.00388364037318993
"35878","226622_at",0.00407259920080244
"35879","226623_at",1.51055287883364e-07
"35880","226624_at",0.909839122745821
"35881","226625_at",0.29308463919297
"35882","226626_at",0.908484141011087
"35883","226627_at",3.49130557128655e-14
"35884","226628_at",1.66501729214501e-13
"35885","226629_at",0.025634763884086
"35886","226630_at",0.000821599461035234
"35887","226631_at",0.0962117486391994
"35888","226632_at",1.30486476679935e-05
"35889","226633_at",0.478336708886518
"35890","226634_at",0.010992562637927
"35891","226635_at",0.719750476927919
"35892","226636_at",0.116186863579749
"35893","226637_at",0.578856064003031
"35894","226638_at",8.29888002569511e-06
"35895","226639_at",1.2165156514568e-13
"35896","226640_at",0.000438070147009649
"35897","226641_at",0.0592210524321717
"35898","226642_s_at",0.0476275691313572
"35899","226643_s_at",0.367059375164095
"35900","226644_at",0.282511578181765
"35901","226645_at",0.025335938470315
"35902","226646_at",0.946629683756131
"35903","226647_at",5.16829002153148e-07
"35904","226648_at",0.121623004275054
"35905","226649_at",0.0154507199958844
"35906","226650_at",0.00170093057703552
"35907","226651_at",0.000129489850080363
"35908","226652_at",0.214333689434363
"35909","226653_at",4.50121492422934e-06
"35910","226654_at",0.0620830896079481
"35911","226655_at",0.0240901608222957
"35912","226656_at",0.92896962578836
"35913","226657_at",3.78151497348954e-06
"35914","226658_at",1.37252189730792e-14
"35915","226659_at",0.0179324672707405
"35916","226660_at",0.19324427846997
"35917","226661_at",1.64977991443252e-10
"35918","226662_at",4.21141226448237e-05
"35919","226663_at",0.0315699487595657
"35920","226664_at",0.021676275591157
"35921","226665_at",2.39464163647897e-07
"35922","226666_at",0.239607324171655
"35923","226667_x_at",0.146386567501662
"35924","226668_at",0.742884830524317
"35925","226669_at",0.1456593255143
"35926","226670_s_at",1.26296036781478e-11
"35927","226671_at",2.20041651225208e-07
"35928","226672_s_at",0.564507697202336
"35929","226673_at",8.78292830108314e-10
"35930","226674_at",7.70597097919279e-05
"35931","226675_s_at",0.753395067432294
"35932","226676_at",0.733942232540296
"35933","226677_at",0.694915862351923
"35934","226678_at",0.0021659965122033
"35935","226679_at",0.0119382883271917
"35936","226680_at",0.236827329766287
"35937","226681_at",0.804044491266276
"35938","226682_at",2.13636011785537e-05
"35939","226683_at",0.000141800823976039
"35940","226684_at",2.39026339811529e-06
"35941","226685_at",0.0383329372446825
"35942","226686_at",0.149422534571519
"35943","226687_at",0.339242555814911
"35944","226688_at",0.110999132744622
"35945","226689_at",0.000661571744833083
"35946","226690_at",0.309291454286598
"35947","226691_at",0.00345152318567279
"35948","226692_at",0.719543368811352
"35949","226693_at",0.397723404641209
"35950","226694_at",0.0530689827974337
"35951","226695_at",5.25055015065279e-06
"35952","226696_at",1.26916396538228e-05
"35953","226697_at",9.82656558380202e-06
"35954","226698_at",0.289130660605012
"35955","226699_at",0.886543967334782
"35956","226700_at",0.00271328961016537
"35957","226701_at",0.0362006022486792
"35958","226702_at",0.465947955438994
"35959","226703_at",1.40693164747044e-06
"35960","226704_at",0.0202184070212104
"35961","226705_at",0.0026959850726363
"35962","226706_at",5.54751643647282e-08
"35963","226707_at",0.015763156927175
"35964","226708_at",0.017286083643814
"35965","226709_at",3.23200948105495e-07
"35966","226710_at",0.842174971400672
"35967","226711_at",0.894282160896612
"35968","226712_at",0.438621608572869
"35969","226713_at",5.95549900011435e-08
"35970","226714_at",0.0237228468433701
"35971","226715_at",0.00413462809700843
"35972","226716_at",0.0280425681491068
"35973","226717_at",7.98244274420331e-07
"35974","226718_at",2.51549727246593e-16
"35975","226719_at",9.83469111469957e-05
"35976","226720_at",0.967179310423475
"35977","226721_at",0.000667058258786424
"35978","226722_at",0.00363390736823705
"35979","226723_at",0.0347110859218532
"35980","226724_s_at",0.0651263708707487
"35981","226725_at",0.00163664828787297
"35982","226726_at",0.000348676169206634
"35983","226727_at",0.00892820502012296
"35984","226728_at",0.139762797437257
"35985","226729_at",0.553363247144
"35986","226730_s_at",0.906584786885814
"35987","226731_at",8.61051396816654e-06
"35988","226732_at",0.30324317266914
"35989","226733_at",0.230462200968354
"35990","226734_at",0.0175950818600349
"35991","226735_at",0.784088067501097
"35992","226736_at",4.68906496285727e-06
"35993","226737_at",1.16704943301439e-06
"35994","226738_at",0.914624115409625
"35995","226739_at",0.00813074243933
"35996","226740_x_at",0.000376270914614983
"35997","226741_at",0.00180242593126089
"35998","226742_at",0.020465824324217
"35999","226743_at",2.50367354659284e-09
"36000","226744_at",0.00057584756644602
"36001","226745_at",0.78749769997605
"36002","226746_s_at",0.102770602319684
"36003","226747_at",0.470644114197487
"36004","226748_at",1.28663211355277e-07
"36005","226749_at",0.73293524344223
"36006","226750_at",0.729001565430449
"36007","226751_at",1.69980357974188e-06
"36008","226752_at",0.0248761998212214
"36009","226753_at",0.00305764650275515
"36010","226754_at",0.00853898642077914
"36011","226755_at",0.970492189272925
"36012","226756_at",0.00044330242418466
"36013","226757_at",0.00299615892224049
"36014","226758_at",0.0108164174556558
"36015","226759_at",0.0809046050231157
"36016","226760_at",0.026990262454761
"36017","226761_at",0.659610581236258
"36018","226762_at",0.130874652014312
"36019","226763_at",0.0252411008472251
"36020","226764_at",0.201178440037295
"36021","226765_at",0.00904986929724683
"36022","226766_at",6.19206126103656e-06
"36023","226767_s_at",0.325766422346866
"36024","226768_at",0.447068671093002
"36025","226769_at",0.000964617142804769
"36026","226770_at",0.0630708693710048
"36027","226771_at",0.135777572960544
"36028","226772_s_at",3.58004860826553e-05
"36029","226773_at",3.54239351613955e-11
"36030","226774_at",0.0339659999370905
"36031","226775_at",0.0144116238630478
"36032","226776_at",0.179159909047897
"36033","226777_at",3.88159877485734e-12
"36034","226778_at",0.00021218811547967
"36035","226779_at",1.88655467390139e-05
"36036","226780_s_at",0.000105377836901385
"36037","226781_at",1.1660564105639e-05
"36038","226782_at",0.284512540979661
"36039","226783_at",0.761701597996882
"36040","226784_at",0.828288158804801
"36041","226785_at",0.000161485892057036
"36042","226786_at",0.00197445092056436
"36043","226787_at",0.012618702794144
"36044","226788_at",0.210309803251046
"36045","226789_at",0.47688524653077
"36046","226790_at",0.00205841298089867
"36047","226791_at",3.49805162229028e-08
"36048","226792_s_at",4.4917506192009e-07
"36049","226793_at",2.86039931801675e-08
"36050","226794_at",6.37747352554741e-05
"36051","226795_at",0.342987680543512
"36052","226796_at",3.32434947618503e-06
"36053","226797_at",0.00247068761416872
"36054","226798_at",0.253074449404639
"36055","226799_at",0.869232379829456
"36056","226800_at",0.167558414925335
"36057","226801_s_at",0.110060865934595
"36058","226802_s_at",0.00050110747300484
"36059","226803_at",0.0275384250399133
"36060","226804_at",0.0561875031671841
"36061","226805_at",0.00342752732085464
"36062","226806_s_at",0.0285900054726667
"36063","226807_at",0.00117629024584173
"36064","226808_at",0.192695878293678
"36065","226809_at",0.000304376129015995
"36066","226810_at",1.22977251201329e-05
"36067","226811_at",0.793903143956515
"36068","226812_at",0.0598270616520818
"36069","226813_at",0.0274768111575904
"36070","226814_at",0.0157084844833729
"36071","226815_at",0.537428075134875
"36072","226816_s_at",0.778840315126537
"36073","226817_at",6.50262487495622e-05
"36074","226818_at",0.0119305417452271
"36075","226819_at",0.000950936665256016
"36076","226820_at",0.345523775798078
"36077","226821_at",0.00697297796981605
"36078","226822_at",1.36608772848855e-05
"36079","226823_at",4.65147198939082e-07
"36080","226824_at",0.391090292363622
"36081","226825_s_at",0.000412280301849851
